score,Insu R1,Insu R2,Insu R3,SC Tap1,SC Tap2,SC Tap3,R12.1,R12.2,R12.3,R12.4,R12.5,R12.6,R12.7,R12.8,R12.9,R12.10,R12.11,R12.12,R12.13,R12.14,R12.15,R12.16,R12.17,R23.1,R23.2,R23.3,R23.4,R23.5,R23.6,R23.7,R23.8,R23.9,R23.10,R23.11,R23.12,R23.13,R23.14,R23.15,R23.16,R23.17,R31.1,R31.2,R31.3,R31.4,R31.5,R31.6,R31.7,R31.8,R31.9,R31.10,R31.11,R31.12,R31.13,R31.14,R31.15,R31.16,R31.17,x10,x20,x30,Cap HL,Tan HL,Cap LH,Tan LH,BD Main,BD OLTC,Bush1 cap,Bush1 tan,Bush2 cap,Bush2 tan,Bush3 cap,Bush3 tan,Surge1 loss,Surge1 leak,Surge2 loss,Surge2 leak,Surge3 loss,Surge3 leak,CO2,C2H4,C2H2,C2H6,CH4,CO,C3H6,C3H8,H2,O2,N2
88.38333333,1.9375,1.379844961,2.035051546,124.7566667,95.05333333,76.86966667,7.8435,7.9325,8.027,8.1185,8.2155,8.315,8.416,8.52,8.6265,8.736,8.848,8.9625,9.0805,9.2015,9.326,9.4535,9.585,7.8425,7.9325,8.028,8.1185,8.2155,8.315,8.416,8.52,8.626,8.7355,8.8475,8.962,9.0805,9.2015,9.3255,9.454,9.585,7.8425,7.9325,8.025,8.119,8.2155,8.315,8.416,8.52,8.6265,8.7355,8.848,8.962,9.0805,9.2015,9.3255,9.4535,9.585,,,,12.1366,0.1016,20.9006,0.1798,86.61666667,45.7,271.08,0.1356,270.021,0.1281,271.514,0.1367,105.3,0,96.5,0,90.2,0,2431,10,0,258,151,270,29,176,0,2455,89362
95.6,2.216216216,2.3,2.060606061,78.771,62.039,48.708,9.4751,9.3672,9.256,9.1518,9.0443,8.9367,8.8288,8.721,8.6131,8.5057,8.3975,8.2904,8.1827,8.0749,7.9672,7.8593,7.7517,9.4751,9.3669,9.2594,9.1517,9.0437,8.9362,8.8281,8.7208,8.6132,8.5052,8.3927,8.2903,8.1821,8.0745,7.9668,7.8594,7.7521,9.4739,9.3672,9.2595,9.1514,9.0438,8.9361,8.8287,8.7206,8.6131,8.5053,8.3978,8.2901,8.1823,8.0745,7.9672,7.8594,7.7516,18.63,18.7,18.42,9.59316,0.1237,17.4031,0.1937,61.88333333,71.55,168.998,0.381,167.948,0.3654,167.32,0.3848,,0,,0,,0,771,3,0,0,2,373,0,0,0,3392,19189
97.33333333,2.670454545,1.657608696,2.044692737,83.70633333,66.07233333,51.859,9.4851,9.3833,9.2733,9.1722,9.0622,8.9523,8.8422,8.7319,8.6222,8.5203,8.4105,8.3088,8.1987,8.0888,7.9787,7.8689,7.7586,9.4853,9.3838,9.2737,9.1725,9.0625,8.9523,8.8422,8.7322,8.6223,8.5209,8.4106,8.3088,8.1986,8.0889,7.9796,7.869,7.7588,9.4852,9.3835,9.2735,9.1723,9.0622,8.9522,8.8422,8.7321,8.6223,8.5204,8.4104,8.3089,8.1987,8.0887,7.9788,7.8688,7.7587,17.14,17.3,17.07,11.9828,0.1122,23.5558,0.1119,71.3,66.73333333,173.023,0.3998,174.61,0.4311,173.438,0.4195,67,0,72,0,69.3,0,1812,5,0,7,12,338,15,15,20,2320,38096
90.25,1.392081737,1.444444444,1.405821918,79.14566667,62.30433333,48.90033333,9.4709,9.363,9.2557,9.1482,9.0409,8.9333,8.8257,8.7179,8.6105,8.5028,8.3951,8.2877,8.1799,8.0725,7.9649,7.8574,7.7497,9.4707,9.363,9.2556,9.1483,9.0406,8.933,8.8258,8.7181,8.61043,8.5029,8.3951,8.2876,8.1798,8.0724,7.9652,7.8573,7.7498,9.4709,9.363,9.2556,9.1485,9.0408,8.9332,8.8256,8.718,8.6105,8.503,8.3951,8.2877,8.1798,8.0727,7.965,7.8376,7.7498,20.13,19.61,19.51,12.1847,0.0776,23.4133,0.0688,60,60,173.514,0.0776,173.047,0.069,172.79,0.1014,27,0,27.4,0,26.6,0,655,0,0,0,4,328,0,0,0,3266,20613
84.13333333,2.607142857,1.69047619,1.761904762,83.71866667,66.08,51.86666667,9.485,9.3835,9.2733,9.1722,9.0622,8.9523,8.8423,8.7318,8.6219,8.5205,8.4105,8.3087,8.1986,8.0888,7.9789,7.8688,7.7587,9.4884,9.3871,9.2766,9.1753,9.0645,8.9546,8.8444,8.7343,8.6241,8.5228,8.4122,8.3109,8.2004,8.0901,7.9802,7.87,7.7602,9.485,9.3833,9.2734,9.1723,9.0623,8.9521,8.8423,8.7322,8.6221,8.5204,8.4105,8.3087,8.1988,8.0887,7.979,7.8687,7.7588,19.54,19.44,19.58,12.2277,0.0796,22.1765,0.0663,72.71666667,84.06666667,200.171,0.2841,200.423,0.3769,201.158,0.397,39.2,0,29.1,0,28.4,0,755,4,0,39,32,156,15,33,0,17969,77909
89.18333333,1.394422311,1.230769231,1.490881459,84.02366667,66.23366667,52.12233333,9.4723,9.3653,9.2582,9.1514,9.0447,8.9375,8.8307,8.7235,8.6161,8.5094,8.4022,8.2953,8.1882,8.0814,7.9745,7.8674,7.7604,9.4721,9.3649,9.258,9.1515,9.0442,8.9377,8.8302,8.7232,8.6163,8.5093,8.402,8.2951,8.1879,8.0812,7.9744,7.8673,7.7601,9.4722,9.3651,9.258,9.1512,9.0444,8.9372,8.8303,8.7231,8.6162,8.5092,8.4021,8.295,8.187,8.081,7.9741,7.867,7.7602,20.31,19.85,20.49,12.1696,0.1306,20.2895,0.1466,84.4,49.16666667,315.298,0.1558,313.73,0.1475,309.036,0.1587,39.8,0,60,0,38.9,0,2871,7,0,5,35,623,19,14,0,8021,67745
94.66666667,1.57223796,1.264705882,1.490312966,83.294,65.67066667,51.658,9.4718,9.365,9.2579,9.1512,9.0444,8.9372,8.8304,8.7231,8.6162,8.5092,8.4022,8.295,8.188,8.081,7.9744,7.8672,7.7601,9.4726,9.3656,9.2587,9.152,9.0451,8.938,8.831,8.7237,8.617,8.51,8.4029,8.2956,8.1886,8.0817,7.9748,7.8679,7.7607,9.4721,9.3649,9.2582,9.1514,9.0444,8.9374,8.8304,8.7232,8.6164,8.5092,8.4023,8.2951,8.1879,8.0811,7.9742,7.8671,7.7602,20.6,19.99,20.3,10.5908,0.1732,22.1632,0.1864,83.3,72.96666667,172.901,0.386,171.804,0.2911,167.99,0.0959,31.3,0,42.1,0,33,0,1660,4,0,3,15,334,15,0,0,16028,70399
88.25,2.531787285,1.230769231,1.395454545,84.77,66.57966667,52.11233333,9.4707,9.3629,9.2554,9.1483,9.0408,8.9332,8.8257,8.7179,8.6105,8.5031,8.3952,8.2877,8.18,8.0725,7.9651,7.8575,7.7499,9.4714,9.3635,9.256,9.1491,9.0413,8.9335,8.8261,8.7183,8.6109,8.5032,8.3957,8.2881,8.1801,8.0728,7.9654,7.8578,7.7502,9.4707,9.3629,9.2556,9.1485,9.0408,8.933,8.8257,8.7177,8.6103,8.5028,8.3952,8.2873,8.1798,8.0725,7.9649,7.8573,7.7498,26.07,25.04,25.01,11.9796,0.1019,21.1352,0.1245,60,60,265.369,0.2536,260.68,0.3509,258.051,0.2549,50.9,0,51.3,0,53.1,0,1124,3,0,0,2,461,0,0,0,3491,19565
84.8,1.705948373,2.246376812,1.816568047,99.71533333,78.096,60.95166667,9.4856,9.3778,9.2703,9.1632,9.0557,8.9483,8.8404,8.7329,8.6255,8.518,8.4102,8.3027,8.1949,8.0875,7.9802,7.8726,7.765,9.4855,9.3775,9.2704,9.1631,9.0557,8.9482,8.8405,8.7329,8.6253,8.518,8.4103,8.3028,8.195,8.0875,7.9801,7.8726,7.7651,9.4857,9.378,9.2706,9.1633,9.0558,8.9482,8.8408,8.7331,8.6255,8.518,8.4103,8.3028,8.1951,8.0876,7.9803,7.8725,7.7651,48.66,43.43,45.46,13.656,0.17,21.082,0.31,89.68333333,75.05,174,0.51,175,0.71,172,0.47,37.6,0,37.9,0,37,0,,,,,,,,,,,
90.91666667,3.304904051,2.056338028,2.503113325,96.231,75.513,59.01866667,9.483,9.3753,9.2675,9.1603,9.0525,8.9446,8.8369,8.7289,8.6214,8.5138,8.4057,8.2979,8.1898,8.0822,7.9746,7.8667,7.759,9.4834,9.3756,9.2678,9.1604,9.0525,8.9449,8.8371,8.7292,8.6216,8.5138,8.4056,8.2981,8.1901,8.0823,7.9747,7.867,7.7591,9.4827,9.3751,9.2672,9.1599,9.0522,8.9441,8.8366,8.7286,8.6208,8.5129,8.4051,8.2973,8.1893,8.0817,7.9743,7.8665,7.7587,22.98,23.23,23.58,12.1394,0.0975,23.532,0.1739,89.23333333,49.43333333,255.663,0.1238,255.697,0.198,258.317,0.198,62.3,0,63.4,0,60.8,0,4471,6,0,114,69,465,21,98,0,5760,61254
94.53333333,2.540983607,2.722222222,2.419354839,78.83166667,62.05366667,48.70433333,9.4748,9.367,9.2594,9.1517,9.0437,8.9362,8.8283,8.7209,8.6134,8.5051,8.3981,8.2902,8.1824,8.075,7.9671,7.8592,7.7521,9.4745,9.3669,9.2591,9.1514,9.0441,8.9356,8.8289,8.7208,8.6129,8.5054,8.3974,8.2903,8.1825,8.0745,7.9669,7.8597,7.7519,9.4742,9.3668,9.2592,9.1517,9.0437,8.9361,8.8288,8.7206,8.613,8.5052,8.3979,8.29,8.1823,8.0744,7.967,7.8591,7.7519,19.18,18.09,17.74,10.4758,0.1158,23.3992,0.133,60.21666667,71.55,260.959,0.2262,263.172,0.172,260.96,0.2119,27.6,0,30.3,0,32.5,0,802,3,0,0,2,0,0,0,0,4595,24187
93.73333333,2,1.33,1.095057034,83.5751,65.16246667,51.1645,9.485,9.377,9.27,9.162,9.054,8.946,8.838,8.731,8.623,8.515,8.407,8.299,8.192,8.084,7.976,7.868,7.761,9.479,9.371,9.263,9.154,9.045,8.936,8.827,8.718,8.61,8.501,8.393,8.284,8.175,8.08,7.957,7.849,7.74,9.48,9.371,9.263,9.154,9.045,8.936,8.828,8.719,8.61,8.502,8.393,8.284,8.175,8.066,7.958,7.849,7.74,14.196,14.206,14.272,10.9064,0.0906,21.5409,0.0766,66.65,68.46666667,175.91,0.4185,175.335,0.402,175.242,0.4052,28.9,0,29.8,0,29.5,0,,,,,,,,,,,
88.38333333,2.416666667,1.58490566,1.709677419,83.14416667,65.35156667,51.20433333,9.4701,9.3626,9.2552,9.148,9.0404,8.9328,8.8254,8.7176,8.6101,8.5024,8.3948,8.287,8.1797,8.0722,7.9649,7.8572,7.7495,9.4701,9.3624,9.255,9.1479,9.0404,8.9328,8.5251,8.7175,8.61,8.5024,8.3948,8.2872,8.1795,8.0723,7.9647,7.8573,7.7495,9.4703,9.3624,9.2552,9.1478,9.0405,8.9327,8.825,8.7174,8.6101,8.5026,8.3949,8.2873,8.1793,8.0721,7.9647,7.8572,7.7495,23.02,22.98,23.12,9.5543,0.111,17.1578,0.1397,60,60,170.614,0.3935,168.163,0.3782,167.406,0.3976,56.7,0,55.5,0,51.7,0,6474,5,0,0,13,552,16,13,0,2280,41986
82.125,1.401709402,1.178489703,1.302469136,94.40333333,73.99633333,57.80633333,9.4824,9.3748,9.2668,9.1595,9.0519,8.9439,8.8361,8.7284,8.6207,8.513,8.4052,8.2972,8.1893,8.0817,7.974,7.8662,7.7584,9.4829,9.3749,9.2674,9.1598,9.0522,8.9444,8.8364,8.7286,8.6209,8.5133,8.4054,8.2975,8.1895,8.0821,7.9745,7.8666,7.7588,9.4831,9.3751,9.2672,9.1599,9.052,8.9442,8.8368,8.7285,8.6208,8.5133,8.405,8.2975,8.1894,8.0817,7.9744,7.8664,7.7584,34.05,33.39,32.82,10.5893,0.1181,23.2651,0.1131,88.38333333,57.25,260.053,0.3004,260.121,0.569,259.787,0.1488,41.9,0,28.8,0,28.4,0,,,,,,,,,,,
93.73333333,2.25,2.78,3.104166667,83.714,66.138,51.92933333,9.4851,9.3833,9.2736,9.1721,9.0621,8.9522,8.8423,8.732,8.6221,8.5204,8.4104,8.3089,8.1987,8.0889,7.9788,7.8688,7.7585,9.4852,9.3836,9.2736,9.1724,9.0625,8.9523,8.8424,8.7323,8.6221,8.5207,8.4104,8.309,8.1987,8.0889,7.979,7.869,7.759,9.485,9.3831,9.2733,9.1719,9.0622,8.9521,8.8416,8.7318,8.6219,8.5203,8.4101,8.3086,8.1985,8.0886,7.9786,7.8687,7.7584,17.38,16.61,16.57,10.5042,0.13,22.1546,0.13,79.25,77.58333333,174.851,0.45,174.503,0.43,175.349,0.43,39.29,0,41.66,0,36.62,0,1069,5,0,53,28,232,16,45,0,1646,29547
91.06666667,1.473684211,1.174418605,1.448979592,95.783,75.13066667,58.78566667,9.4825,9.3742,9.266,9.1594,9.061,8.9438,8.846,8.735,8.624,8.521,8.408,8.306,8.195,8.092,7.981,7.869,7.758,9.491,9.386,9.275,9.172,9.061,8.957,8.846,8.732,8.624,8.521,8.408,8.306,8.195,8.092,7.98,7.8661,7.7582,9.489,9.386,9.274,9.172,9.06,8.957,8.846,8.734,8.623,8.52,8.409,8.306,8.195,8.092,7.98,7.869,7.758,24.35,25.24,23.01,12.3796,0.1186,22.43,0.151,94,80.74666667,251.535,0.3023,257.324,0.5227,253.171,0.4745,47.3,0,38,0,40.7,0,,,,,,,,,,,
92.8,1.641304348,1.31547619,1.630769231,85.37833333,67.06033333,52.606,9.4856,9.3778,9.2705,9.1633,9.0567,8.9481,8.8408,8.7331,8.6255,8.5179,8.4104,8.3026,8.1949,8.0876,7.9801,7.8725,7.7649,9.4857,9.3781,9.2708,9.1633,9.0559,8.9484,8.8408,8.7332,8.6257,8.5183,8.4104,8.3027,8.195,8.0878,7.9804,7.8727,7.765,9.4856,9.3781,9.2705,9.1632,9.0556,8.9481,8.8405,8.733,8.6254,8.5177,8.4102,8.3027,8.1949,8.0874,7.9798,7.8724,7.7649,21.38,21.99,23.87,12.6114,0.1556,21.6634,0.2049,77.38333333,82.9,248.691,0.2081,253.391,0.202,256.61,0.2273,56.4,0,51.1,0,55.6,0,1732,4,0,7,28,214,18,15,0,2554,28012
95.46666667,2.255411255,1.777003484,1.930481283,84.89233333,66.67433333,52.28933333,9.4866,9.379,9.2716,9.1642,9.0565,8.9484,8.8413,8.7336,8.6261,8.5187,8.4109,8.3033,8.1958,8.0883,7.9809,7.8733,7.7656,9.4866,9.379,9.2716,9.1642,9.0565,8.9484,8.8413,8.7336,8.6261,8.5187,8.4109,8.3033,8.1958,8.0883,7.9809,7.8733,7.7656,9.4871,9.3795,9.2717,9.1644,9.0571,8.9495,8.8418,8.734,8.6263,8.5188,8.4112,8.3035,8.1958,8.0884,7.981,7.8733,7.7659,23.86,22.96,23.05,12.5936,0.0773,22.9758,0.0764,75.75,85.4,200.758,0.3408,201.451,0.3816,199.331,0.3849,62.1,0,38.7,0,35.7,0,,,,,,,,,,,
93.73333333,2.956666667,2.101983003,2.330612245,84.39633333,66.59333333,52.131,9.4744,9.3665,9.2596,9.1514,9.0436,8.9357,8.8285,8.7209,8.6134,8.5052,8.3972,8.2897,8.1821,8.0751,7.9667,7.8593,7.7514,9.4746,9.3669,9.259,9.1513,9.0437,8.9364,8.8286,8.7209,8.613,8.5055,8.3977,8.2902,8.1819,8.0749,7.9672,7.8591,7.7518,9.4748,9.3667,9.259,9.1518,9.0436,8.9362,8.8261,8.7207,8.6133,8.5051,8.3975,8.2901,8.1825,8.0746,7.9671,7.8595,7.752,22.37,22.13,23.1,12.5353,0.1735,22.5581,0.1549,81.95,71.28333333,200.452,0.6554,200.334,0.3727,198.898,0.3862,47.26,0,46.344,0,45.916,0,1000,0,0,0,2,450,0,0,0,4482,19721
91.85,1.925025329,1.507352941,1.733466934,85.51033333,67.15866667,53.197,9.472,9.3641,9.2571,9.1492,9.0413,8.9339,8.826,8.7185,8.6109,8.5034,8.3957,8.2883,8.1805,8.0736,7.9661,7.8584,7.7508,9.4717,9.364,9.2568,9.1494,9.0418,8.9345,8.8263,8.719,8.6114,8.5037,8.3959,8.2886,8.1808,8.0734,7.9658,7.8583,7.7507,9.4716,9.3639,9.2566,9.1494,9.0418,8.9341,8.8264,8.7187,8.6111,8.5036,8.3963,8.2883,8.1807,8.0734,7.9661,7.8585,7.7508,14.46,14.63,14.73,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,2356,0,0,0,6,1026,0,0,0,6129,41601
96.53333333,3,3,3,80,63,50,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,11.1119,0.2011,19.2384,0.4828,80,80,264.457,0.274,261.99,0.1933,268.695,0.2579,96.3,0,99.7,0,97.6,0,1038,7,0,0,4,525,0,0,0,4295,30218
87.31666667,1.133414933,1.650190114,1.3125,86.33333333,67.66666667,53,9.4779,9.3697,9.2618,9.1538,9.0455,8.9374,8.8289,8.7207,8.6125,8.5043,8.396,8.2878,8.1794,8.0714,7.9633,7.8552,7.747,9.479,9.3706,9.2624,9.1544,9.0461,8.9379,8.8296,8.7211,8.6232,8.5048,8.3965,8.2883,8.18,8.0721,7.9639,7.8558,7.7473,9.4784,9.37,9.2617,9.1538,9.0455,8.9374,8.829,8.7207,8.6127,8.5043,8.3962,8.2879,8.1792,8.0714,7.9633,7.8552,7.7468,16.47,16.48,17.54,9.69607,0.12,16.57106,0.16,60,60,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,673,0,0,0,2,386,0,0,0,6555,28522
93.06666667,2,2.610169492,2.901960784,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,10,0.01,20,0.01,81.72,76.65,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1026,5,0,11,28,332,16,17,19,12436,70027
96.25,3,3,3,85.66666667,67.33333333,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,522,0,0,0,1,293,0,0,0,5557,26710
96.25,3,3,3,80,62.66666667,49.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,515,0,0,0,1,297,0,0,0,3857,20322
94.51666667,3,3,3,86,67.33333333,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1770,0,0,0,6,832,0,0,0,4690,25505
96.25,3,3,3,85.66666667,66.66666667,51.66666667,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,797,0,0,0,3,446,0,0,0,22855,92368
89.33333333,1.99,1.85,1.18,57.33333333,63.33333333,64.33333333,9.4769,9.3686,9.2607,9.1528,9.0448,8.9366,8.8284,8.7198,8.6119,8.5036,8.3952,8.2871,8.1788,8.0708,7.9628,7.8546,7.746,9.4772,9.3688,9.2607,9.1531,9.0447,8.9367,8.8284,8.7201,8.6121,8.5037,8.3956,8.2871,8.1789,8.071,7.9629,7.8546,7.7463,9.4771,9.3689,9.2607,9.1527,9.0448,8.9365,8.8281,8.7198,8.6118,8.5035,8.3953,8.2872,8.1785,8.0706,7.9623,7.8544,7.7489,27.25,29.02,26.93,12.8645,0.1363,22.4427,0.384,63.4,70.9,191.67,0.2482,192.994,0.2248,188.17,0.23,46.3,0,51.3,0,46.6,0,3758,8,0,95,83,487,25,72,24,13502,90507
96.25,3,3,3,85.33333333,67,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,161,0,0,0,0,65,0,0,0,12257,44634
96.25,3,3,3,85.33333333,67,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1035,0,0,0,2,420,0,0,0,23584,94085
94.51666667,3,3,3,84,67,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,994,4,0,33,19,120,15,32,0,3705,27402
92.78333333,3,3,3,84,67,52.33333333,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,9.484761905,9.377018009,9.269199134,9.161455238,9.053636364,8.945892468,8.838073593,8.730329697,8.622510823,8.514766926,8.406948052,8.299204156,8.191385281,8.083641385,7.975822511,7.868078615,7.76025974,20,20,20,10,0.01,20,0.01,60,60,200,0.01,200,0.01,200,0.01,40,0,40,0,40,0,1493,5,0,34,22,191,15,33,17,20430,88154
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,,,,,,,518,3,0,0,11,108,0,0,36,12238,33347
96.25,,,,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,9.69607,0.12,16.57106,0.16,65,65,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,431,0,0,0,1,221,0,0,0,2825,14978
92,,,,71.63356667,56.63703333,44.27326667,9.493,9.391,9.28,9.179,9.069,8.959,8.848,8.738,8.628,8.526,8.416,8.314,8.204,8.094,7.984,7.874,7.763,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.314,8.204,8.094,7.984,7.874,7.764,9.493,9.391,9.281,9.179,9.069,8.959,8.849,8.738,8.628,8.527,8.416,8.315,8.205,8.094,7.984,7.874,7.763,17.18,17.16,17.2,9.69607,0.12,16.57106,0.16,65,65,172.37,0.38,175.36,0.39,170.79,0.39,65.1,0,62.9,0,63.2,0,837,0,0,0,4,442,0,0,0,4148,27315
